id_publication;id_year
reference/tf/Sherizen11;id_2011
reference/tf/Batie11a;id_2011
reference/tf/Henry11c;id_2011
reference/tf/Purewal11;id_2011
reference/tf/StularTU08;id_2008
reference/tf/Karnik008;id_2008
reference/tf/RajagopalanR08;id_2008
reference/tf/BalujaC008;id_2008
reference/tf/Trulove11a;id_2011
reference/tf/DornDS08;id_2008
reference/tf/CalinescuFW08;id_2008
reference/tf/AgrawalBGJMS08b;id_2008
reference/tf/HollandSA08;id_2008
reference/tf/Godara08b;id_2008
reference/tf/Elhakeem08a;id_2008
reference/tf/Rothke11;id_2011
reference/tf/McBride11c;id_2011
reference/tf/El-SaddikH08a;id_2008
reference/tf/Chorianopoulos08;id_2008
reference/tf/Pasley11b;id_2011
reference/tf/Leu08;id_2008
reference/tf/Gyasi-Agyei08;id_2008
reference/tf/Pike11a;id_2011
reference/tf/HendersonC11;id_2011
reference/tf/HanzoY08;id_2008
reference/tf/Price11;id_2011
reference/tf/ChenN08;id_2008
reference/tf/Boni11;id_2011
reference/tf/Herold11c;id_2011
reference/tf/Pasley11a;id_2011
reference/tf/El-SaddikR08;id_2008
reference/tf/AcharyaRSV08;id_2008
reference/tf/Chun11b;id_2011
reference/tf/Freeman11a;id_2011
reference/tf/Jahchan11a;id_2011
reference/tf/Held11b;id_2011
reference/tf/DiederichZ08;id_2008
reference/tf/BenjapolakulT08;id_2008
reference/tf/Rogers11a;id_2011
reference/tf/Steele08;id_2008
reference/tf/Henry11i;id_2011
reference/tf/Majstor11;id_2011
reference/tf/QinZ08;id_2008
reference/tf/Poore11d;id_2011
reference/tf/PalazziPRF08;id_2008
reference/tf/Chuvakin11;id_2011
reference/tf/BenjapolakulH08;id_2008
reference/tf/Thorsheim11;id_2011
reference/tf/Nelson11;id_2011
reference/tf/Bianco11;id_2011
reference/tf/MerrillF11;id_2011
reference/tf/HaqueMMBR08;id_2008
reference/tf/LosavioEK11;id_2011
reference/tf/AssiBDMO08;id_2008
reference/tf/Ikbal11;id_2011
reference/tf/Geffert11;id_2011
reference/tf/Scanlon11;id_2011
reference/tf/Ahson08b;id_2008
reference/tf/Cater11;id_2011
reference/tf/Davis11;id_2011
reference/tf/Borten11;id_2011
reference/tf/VriesR008;id_2008
reference/tf/Pilewski11a;id_2011
reference/tf/Houser11;id_2011
reference/tf/Fussell11b;id_2011
reference/tf/Mermelstein08;id_2008
reference/tf/McGhie11d;id_2011
reference/tf/BadacheD08;id_2008
reference/tf/Skoudis11c;id_2011
reference/forensics/FrantzeskouMS10;id_2010
reference/forensics/MarcialisRCD10;id_2010
reference/forensics/CanningW10;id_2010
reference/forensics/MarzialeMRRS10;id_2010
reference/forensics/ZhouSM10;id_2010
reference/forensics/ChenPDCS10;id_2010
reference/forensics/SavoldiG10;id_2010
reference/forensics/KatzenbeisserLS10;id_2010
reference/forensics/Zarri10;id_2010
reference/forensics/CaiA10;id_2010
reference/forensics/Sorell10;id_2010
reference/forensics/BattenP10;id_2010
reference/forensics/CampisiMN10;id_2010
reference/forensics/Chen10;id_2010
reference/forensics/ElmaghrabyKL10;id_2010
reference/forensics/CaldelliAPRU10;id_2010
reference/forensics/IeongLCKL10;id_2010
reference/forensics/ZhaoH10;id_2010
reference/forensics/Cohen10;id_2010
reference/forensics/RawlinsonBW10;id_2010
reference/forensics/Puslecki10;id_2010
reference/forensics/Anglano10;id_2010
reference/forensics/2010;id_2010
reference/ethics/CoteP07;id_2007
reference/ethics/Zhao07;id_2007
reference/ethics/Roy07;id_2007
reference/ethics/Sixsmithm07;id_2007
reference/ethics/Grillo07;id_2007
reference/ethics/Nissan07a;id_2007
reference/ethics/Me07;id_2007
reference/ethics/Drake07;id_2007
reference/ethics/Abdallah07;id_2007
reference/ethics/Lawler07;id_2007
reference/ethics/FulfordD07;id_2007
reference/ethics/Stafford07;id_2007
reference/ethics/Guan07a;id_2007
reference/ethics/Srivastava07;id_2007
reference/ethics/Du07;id_2007
reference/ethics/Third07;id_2007
reference/ethics/Halpert07;id_2007
reference/ethics/Crowell07;id_2007
reference/ethics/Jourdan07;id_2007
reference/ethics/Warren07;id_2007
reference/ethics/Gurau07;id_2007
reference/ethics/Al-Fedaghi07;id_2007
reference/ethics/Gray07;id_2007
reference/ethics/EtterPM07;id_2007
reference/ethics/Averweg07;id_2007
reference/ethics/PapagiannidisB07;id_2007
reference/ethics/Dyson07;id_2007
reference/ethics/Chhanabhai07;id_2007
reference/ethics/KotlarskyOH07;id_2007
reference/ethics/Chatterjee07;id_2007
reference/ethics/Cole07;id_2007
reference/ethics/2007;id_2007
reference/ethics/Mahmood07;id_2007
reference/ethics/BeckerSJ07;id_2007
reference/ethics/Nichol07;id_2007
reference/ethics/Walker07;id_2007
reference/ethics/Korb07;id_2007
reference/ethics/Hocking07;id_2007
reference/ethics/XiangZ07;id_2007
reference/ethics/Hanson07;id_2007
reference/ethics/Currier07;id_2007
reference/ethics/DunkelsE07;id_2007
reference/ethics/Isenmann07;id_2007
reference/ethics/Ngo07;id_2007
reference/ethics/Arbore07;id_2007
reference/ethics/Shen07;id_2007
reference/ethics/Guan07;id_2007
reference/ethics/Wang07;id_2007
reference/ethics/Kiau07;id_2007
reference/ethics/Chen07;id_2007
reference/ethics/Ellis07;id_2007
reference/ethics/Nissan07c;id_2007
reference/ethics/Gupta07;id_2007
reference/ethics/Buchanan07;id_2007
reference/ethics/Mishra07;id_2007
reference/ethics/Jasola07;id_2007
reference/ethics/KiddH07;id_2007
reference/ethics/Tyrvaskyla07;id_2007
reference/ethics/RasI07;id_2007
reference/ethics/Whiddett07;id_2007
reference/ethics/Kawash07;id_2007
reference/ethics/Beggs07;id_2007
reference/ethics/Warren07a;id_2007
reference/ethics/ShettyL07a;id_2007
reference/ethics/LiS07;id_2007
reference/ethics/Butler07;id_2007
reference/ethics/Abdolmohammadi07;id_2007
reference/ethics/TribunellaT07;id_2007
reference/ethics/CazierL07;id_2007
reference/ethics/Leonard07;id_2007
reference/ethics/Ruvinsky07;id_2007
reference/ethics/Al-Fedaghi07a;id_2007
reference/ethics/Wickramasinghe07;id_2007
reference/ethics/Paperin07;id_2007
reference/ethics/McNaught07;id_2007
reference/ethics/DarkEMCY07;id_2007
reference/ethics/Lazarus07;id_2007
reference/ethics/Nissan07;id_2007
reference/ethics/Sugden07;id_2007
reference/ethics/Popova-Gosart07;id_2007
reference/ethics/Xue07;id_2007
reference/ethics/Chapple07;id_2007
reference/ethics/Rattani07;id_2007
reference/ethics/PalaniappanP07;id_2007
reference/ethics/IronsB07;id_2007
reference/ethics/Michael07;id_2007
reference/ethics/Nissan07b;id_2007
reference/ethics/Stahl07;id_2007
reference/ethics/Ramim07;id_2007
reference/ethics/Kamthan07;id_2007
reference/ethics/ChenK07;id_2007
reference/ethics/ShettyL07;id_2007
reference/ethics/Zhao07a;id_2007
reference/ethics/DoumaG07;id_2007
reference/ethics/Kats07;id_2007
reference/ethics/Gasmelseid07;id_2007
reference/spatial/BlochHR07;id_2007
reference/spatial/BalbianiGKV07;id_2007
reference/spatial/BenthemB07;id_2007
reference/spatial/RenzN07;id_2007
reference/spatial/KontchakovKWZ07;id_2007
reference/spatial/Vickers07;id_2007
reference/spatial/BennettD07;id_2007
reference/spatial/2007;id_2007
reference/spatial/Pratt-Hartmann07;id_2007
reference/spatial/ParikhMS07;id_2007
reference/spatial/Varzi07;id_2007
reference/spatial/AndrekaMN07;id_2007
reference/spatial/GeertsK07;id_2007
reference/spatial/AielloPB07;id_2007
reference/spatial/KremerM07;id_2007
reference/spatial/SmythW07;id_2007
reference/dlhandbook/Jeng09;id_2009
reference/dlhandbook/BarnaghiWK09;id_2009
reference/dlhandbook/Galvez09;id_2009
reference/dlhandbook/OuKG09;id_2009
reference/dlhandbook/StrodlBR09;id_2009
reference/dlhandbook/MaCO09;id_2009
reference/dlhandbook/DollahS09;id_2009
reference/dlhandbook/TwidaleN09;id_2009
reference/dlhandbook/PyrounakisN09;id_2009
reference/dlhandbook/BaptistaS09;id_2009
reference/dlhandbook/Deng09;id_2009
reference/dlhandbook/CasbasNZ09;id_2009
reference/dlhandbook/KovacevicD09;id_2009
reference/dlhandbook/LidyR09;id_2009
reference/dlhandbook/Bermon-AngaritaSSG09;id_2009
reference/dlhandbook/OsmanTS09;id_2009
reference/dlhandbook/PicazoSV09;id_2009
reference/dlhandbook/Yen09;id_2009
reference/dlhandbook/LightsomA09;id_2009
reference/dlhandbook/AmeenR09;id_2009
reference/dlhandbook/Pang09;id_2009
reference/dlhandbook/BejarNLMZ09;id_2009
reference/dlhandbook/Schaefer09;id_2009
reference/dlhandbook/Schaefer09a;id_2009
reference/dlhandbook/WittenB09;id_2009
reference/dlhandbook/FooTGN09;id_2009
reference/dlhandbook/Kettunen09;id_2009
reference/dlhandbook/GohRCLF09;id_2009
reference/dlhandbook/Mandl09;id_2009
reference/dlhandbook/RomeroMCA09;id_2009
reference/dlhandbook/Shiri09;id_2009
reference/dlhandbook/KimaniPCA09;id_2009
reference/dlhandbook/AhmadSD09;id_2009
reference/dlhandbook/2009;id_2009
reference/dlhandbook/CandelaCP09;id_2009
reference/dlhandbook/ThengLNFG09;id_2009
reference/dlhandbook/SchaeferR09;id_2009
reference/dlhandbook/Stamou09;id_2009
reference/dlhandbook/NeumayerR09;id_2009
reference/dlhandbook/Ratzek09;id_2009
reference/dlhandbook/WangY09;id_2009
reference/dlhandbook/SemeraroBGL09;id_2009
reference/dlhandbook/ChangH09;id_2009
reference/dlhandbook/YehSC09;id_2009
reference/dlhandbook/ChudamaniN09;id_2009
reference/dlhandbook/Saravani09;id_2009
reference/dlhandbook/LourdiN09;id_2009
reference/dlhandbook/RamosAFS09;id_2009
reference/dlhandbook/NaTGTF09;id_2009
reference/dlhandbook/LavariegaGSG09;id_2009
reference/dlhandbook/Al-SuqriF09;id_2009
reference/dlhandbook/Grace09;id_2009
reference/dlhandbook/SantosCV09;id_2009
reference/dlhandbook/PaolozziFG09;id_2009
reference/dlhandbook/VeronikisTP09;id_2009
reference/dlhandbook/KimH09;id_2009
reference/dlhandbook/HagenhoffOS09;id_2009
reference/dlhandbook/YangWPO09;id_2009
reference/dlhandbook/Sasaki09;id_2009
reference/mc/ChakiG18;id_2018
reference/mc/GiannakopoulouNP18;id_2018
reference/mc/DamsG18;id_2018
reference/mc/Kurshan18;id_2018
reference/mc/Bryant18;id_2018
reference/mc/Shankar18;id_2018
reference/mc/Kupferman18;id_2018
reference/mc/GodefroidS18;id_2018
reference/mc/JhalaPR18;id_2018
reference/mc/BiereK18;id_2018
reference/mc/AbdullaST18;id_2018
reference/mc/ClarkeHV18;id_2018
reference/mc/Marques-SilvaM18;id_2018
reference/mc/BarrettT18;id_2018
reference/mc/0001FPP18;id_2018
reference/mc/Holzmann18;id_2018
reference/mc/SeshiaST18;id_2018
reference/mc/BaierAFK18;id_2018
reference/mc/BasinCM18;id_2018
reference/mc/BradfieldW18;id_2018
reference/mc/GuptaKQT18;id_2018
reference/mc/PitermanP18;id_2018
reference/mc/McMillan18;id_2018
reference/mc/MajumdarR18;id_2018
reference/mc/Peled18;id_2018
reference/mc/AlurBE18;id_2018
reference/mc/2018;id_2018
reference/mc/EisnerF18;id_2018
reference/mc/BloemCJ18;id_2018
reference/mc/Melham18;id_2018
reference/mc/BeyerGS18;id_2018
reference/mc/BouyerFLMO018;id_2018
reference/mc/CleavelandRS18;id_2018
reference/cg/Goodrich04;id_2004
reference/cg/Chazelle04;id_2004
reference/cg/Kalai04;id_2004
reference/cg/Senechal04;id_2004
reference/cg/2004;id_2004
reference/cg/KabatianskyR04;id_2004
reference/cg/Halperin04;id_2004
reference/cg/Wenger04;id_2004
reference/cg/White04;id_2004
reference/cg/Dey04;id_2004
reference/cg/Mishra04;id_2004
reference/cg/Pach04;id_2004
reference/cg/Skiena04;id_2004
reference/cg/IndykM04;id_2004
reference/cg/JanardanW04;id_2004
reference/cg/Lee04;id_2004
reference/cg/Schneider04;id_2004
reference/cg/ORourke04;id_2004
reference/cg/SchattschneiderS04;id_2004
reference/cg/HalperinKL04;id_2004
reference/cg/Kreveld04;id_2004
reference/cg/BilleraB04;id_2004
reference/cg/SchulteB04;id_2004
reference/cg/Joswig04;id_2004
reference/cg/ConnellyD04;id_2004
reference/cg/Salowe04;id_2004
reference/cg/GritzmannK04;id_2004
reference/cg/Goodman04;id_2004
reference/cg/Edelsbrunner04;id_2004
reference/cg/Rossignac04;id_2004
reference/cg/Bajaj04;id_2004
reference/cg/GolombK04;id_2004
reference/cg/TamassiaL04;id_2004
reference/cg/Mount04;id_2004
reference/cg/Graham04;id_2004
reference/cg/ORourkeS04;id_2004
reference/cg/Sharir04;id_2004
reference/cg/Richter-GebertZ04;id_2004
reference/cg/KettnerN04;id_2004
reference/cg/Fortune04;id_2004
reference/cg/Pach04a;id_2004
reference/cg/Mitchell04;id_2004
reference/cg/CheongMR04;id_2004
reference/cg/Snoeyink04;id_2004
reference/cg/Pellegrini04;id_2004
reference/cg/DyerMW04;id_2004
reference/cg/Guibas04;id_2004
reference/cg/ManochaL04;id_2004
reference/cg/Vegter04;id_2004
reference/cg/AlexanderBC04;id_2004
reference/cg/Zivaljevic04;id_2004
reference/cg/Barvinok04;id_2004
reference/cg/RousseeuwS04;id_2004
reference/cg/Indyk04;id_2004
reference/cg/Toth04;id_2004
reference/cg/Whiteley04;id_2004
reference/cg/Todd04;id_2004
reference/cg/Seidel04;id_2004
reference/cg/ORourkeT04;id_2004
reference/cg/Hoffmann04;id_2004
reference/cg/Agarwal04;id_2004
reference/cg/DobkinT04;id_2004
reference/cg/Yap04;id_2004
reference/cg/Bern04;id_2004
reference/cg/Schulte04;id_2004
reference/cg/HenkRZ04;id_2004
reference/knowledge/CoakesC11;id_2011
reference/knowledge/Parkeri11;id_2011
reference/knowledge/Andriessen11;id_2011
reference/knowledge/Hofer11;id_2011
reference/knowledge/RyanS11;id_2011
reference/knowledge/ShariqV11;id_2011
reference/knowledge/Sacco11;id_2011
reference/knowledge/Paquette11;id_2011
reference/knowledge/Saunders11;id_2011
reference/knowledge/Ein-Dor11;id_2011
reference/knowledge/FinkD11;id_2011
reference/knowledge/Munkvold11;id_2011
reference/knowledge/Metaxiotis11;id_2011
reference/knowledge/2011;id_2011
reference/knowledge/HendriksS11;id_2011
reference/knowledge/NatarajanS11;id_2011
reference/knowledge/CristaniC11;id_2011
reference/knowledge/Buchholz11;id_2011
reference/knowledge/Dieng-Kuntz11;id_2011
reference/knowledge/KraaijenbrinkW11;id_2011
reference/knowledge/HadrichM11;id_2011
reference/knowledge/King11;id_2011
reference/knowledge/CroasdellW11;id_2011
reference/knowledge/GillmanF11;id_2011
reference/knowledge/Zhang11;id_2011
reference/knowledge/Ariely11;id_2011
reference/knowledge/CuelBB11;id_2011
reference/knowledge/NissenL11;id_2011
reference/knowledge/AtkinsonB11;id_2011
reference/knowledge/Hsu11;id_2011
reference/knowledge/Lindsey11;id_2011
reference/knowledge/Parise11;id_2011
reference/knowledge/CostaOS11;id_2011
reference/knowledge/DavenportH11;id_2011
reference/knowledge/Zarri11a;id_2011
reference/knowledge/Jennex11a;id_2011
reference/knowledge/Vat11;id_2011
reference/knowledge/Pachet11;id_2011
reference/knowledge/ErgazakisME11;id_2011
reference/knowledge/Newell11;id_2011
reference/knowledge/XuW11;id_2011
reference/knowledge/Sterling11;id_2011
reference/knowledge/KamthanP11;id_2011
reference/knowledge/NelsonH11;id_2011
reference/knowledge/Zyngier11;id_2011
reference/knowledge/GoldsmithP11;id_2011
reference/knowledge/Farmer11;id_2011
reference/knowledge/TsekourasR11;id_2011
reference/knowledge/WilsonRA11a;id_2011
reference/knowledge/Zarri11b;id_2011
reference/knowledge/BrockZ11;id_2011
reference/knowledge/BerendsBW11;id_2011
reference/knowledge/Wijnhoven11;id_2011
reference/knowledge/KulkarniF11;id_2011
reference/knowledge/FerriG11;id_2011
reference/knowledge/Jennex11;id_2011
reference/knowledge/Zeleznikow11;id_2011
reference/knowledge/Teeni11;id_2011
reference/knowledge/KamthanF11;id_2011
reference/knowledge/RodriguezE11;id_2011
reference/knowledge/Fong11;id_2011
reference/knowledge/Butler11;id_2011
reference/knowledge/GrantM11;id_2011
reference/knowledge/Jacobson11;id_2011
reference/knowledge/Williams11a;id_2011
reference/knowledge/KankanhalliTW11;id_2011
reference/knowledge/Leung11;id_2011
reference/knowledge/Carrion11;id_2011
reference/knowledge/Hasan11;id_2011
reference/knowledge/BursteinL11;id_2011
reference/knowledge/WilsonRA11;id_2011
reference/knowledge/BoersmaK11;id_2011
reference/knowledge/Becerra-FernandezS11;id_2011
reference/knowledge/ColucciNSDM11;id_2011
reference/knowledge/CorralLL11;id_2011
reference/knowledge/Snowden11;id_2011
reference/knowledge/WoodsPKQ11;id_2011
reference/knowledge/Wickramasinghe11;id_2011
reference/knowledge/ButlerM11;id_2011
reference/knowledge/ReychavW11;id_2011
reference/knowledge/Williams11;id_2011
reference/knowledge/Zarri11;id_2011
reference/knowledge/Berztiss11a;id_2011
reference/knowledge/Schwartz11;id_2011
reference/knowledge/TauberS11;id_2011
reference/knowledge/Hendriks11;id_2011
reference/knowledge/FullerW11;id_2011
reference/knowledge/DerballaP11a;id_2011
reference/knowledge/FortierK11;id_2011
reference/knowledge/YanivS11;id_2011
reference/knowledge/AliWP11;id_2011
reference/knowledge/Vat11a;id_2011
reference/knowledge/MaierH11;id_2011
reference/knowledge/BoyB11;id_2011
reference/knowledge/Oshri11;id_2011
reference/knowledge/ShullFSL11;id_2011
reference/knowledge/KhanGG11;id_2011
reference/knowledge/LandAN11a;id_2011
reference/knowledge/Abril11a;id_2011
reference/knowledge/Shaw11;id_2011
reference/knowledge/Abril11;id_2011
reference/knowledge/Dingsoyr11;id_2011
reference/knowledge/EricksonR11;id_2011
reference/knowledge/HeavinN11;id_2011
reference/knowledge/Dori11;id_2011
reference/knowledge/HolsappleJ11;id_2011
reference/knowledge/UpadhyayaRP11;id_2011
reference/knowledge/Berztiss11;id_2011
reference/knowledge/DerballaP11;id_2011
reference/knowledge/CamisonFF11;id_2011
reference/knowledge/HallC11;id_2011
reference/knowledge/Sivakumar11;id_2011
reference/knowledge/Ma11;id_2011
reference/knowledge/JasimuddinCK11;id_2011
reference/knowledge/Ariely11a;id_2011
reference/knowledge/TovstigaKDM11;id_2011
reference/knowledge/EkbiaH11;id_2011
reference/knowledge/DavenportH11a;id_2011
reference/knowledge/MartinsonsD11;id_2011
reference/knowledge/Tanner11;id_2011
reference/knowledge/SuC11;id_2011
reference/knowledge/RealLR11;id_2011
reference/knowledge/BolisaniS11;id_2011
reference/knowledge/Douglas11;id_2011
reference/knowledge/ImbermanT11;id_2011
reference/knowledge/Sparrow11;id_2011
reference/knowledge/King11a;id_2011
reference/knowledge/AndreuS11;id_2011
reference/knowledge/Manville11;id_2011
reference/knowledge/RibiereR11;id_2011
reference/knowledge/CarvalhoF11;id_2011
reference/knowledge/RechFR11;id_2011
reference/knowledge/PaukertNH11;id_2011
reference/knowledge/Paquette11a;id_2011
reference/knowledge/HolsappleJ11a;id_2011
reference/knowledge/LandAN11;id_2011
reference/knowledge/Prat11;id_2011
reference/knowledge/DekkerH11;id_2011
reference/knowledge/EpplerB11;id_2011
reference/knowledge/Maule11;id_2011
reference/knowledge/Badia11;id_2011
reference/knowledge/GreenawayV11;id_2011
reference/knowledge/Eppler11;id_2011
reference/knowledge/ScarsoB11;id_2011
reference/knowledge/Connell11;id_2011
reference/knowledge/Aarons11;id_2011
reference/stat/Hamasaki11;id_2011
reference/stat/Mariano11;id_2011
reference/stat/Kunst11;id_2011
reference/stat/Kadane11;id_2011
reference/stat/SteeleGYE11;id_2011
reference/stat/Ali11;id_2011
reference/stat/Ntozi11;id_2011
reference/stat/Gray11;id_2011
reference/stat/Fellman11;id_2011
reference/stat/Svensson11c;id_2011
reference/stat/Uesaka11;id_2011
reference/stat/Kvalseth11b;id_2011
reference/stat/Geng11;id_2011
reference/stat/Xia11;id_2011
reference/stat/Raqab11;id_2011
reference/stat/Sutradhar11;id_2011
reference/stat/Ross11;id_2011
reference/stat/Thode11;id_2011
reference/stat/Hansson11;id_2011
reference/stat/Romesburg11;id_2011
reference/stat/Matarise11;id_2011
reference/stat/Hristea11;id_2011
reference/stat/Mukhopadhyay11b;id_2011
reference/stat/Hoem11b;id_2011
reference/stat/Wolfe11;id_2011
reference/stat/ZucchiniCN11;id_2011
reference/stat/Maesono11;id_2011
reference/stat/Taniguchi11;id_2011
reference/stat/Kloeden11;id_2011
reference/stat/Mukhopadhyay11;id_2011
reference/stat/AgrestiK11;id_2011
reference/stat/Biffignandi11;id_2011
reference/stat/Sundberg11;id_2011
reference/stat/Cohen11;id_2011
reference/stat/Kramer11a;id_2011
reference/stat/VoinovN11;id_2011
reference/stat/Fischer11a;id_2011
reference/stat/IbragimovI11;id_2011
reference/stat/Kmenta11;id_2011
reference/stat/Grigelionis11;id_2011
reference/stat/Berenson11;id_2011
reference/stat/Stepniak11a;id_2011
reference/stat/Heumann11a;id_2011
reference/stat/Padgett11;id_2011
reference/stat/Levine11;id_2011
reference/stat/Kirk11;id_2011
reference/stat/Dunn11b;id_2011
reference/stat/Bahovec11;id_2011
reference/stat/Blasius11;id_2011
reference/stat/Skiadas11a;id_2011
reference/stat/Ayhan11;id_2011
reference/stat/Davidian11;id_2011
reference/stat/2011;id_2011
reference/stat/Wermuth11;id_2011
reference/stat/Wahba11;id_2011
reference/stat/Murtagh11;id_2011
reference/stat/Sawilowsky11a;id_2011
reference/stat/Horvat11;id_2011
reference/stat/Hettmansperger11;id_2011
reference/stat/Nikulin11;id_2011
reference/stat/Chernoff11;id_2011
reference/stat/Soldic-AleksicS11;id_2011
reference/stat/LePage11;id_2011
reference/stat/Hair11;id_2011
reference/stat/Sempi11;id_2011
reference/stat/Simchera11;id_2011
reference/stat/Joarder11;id_2011
reference/stat/Parna11;id_2011
reference/stat/Seier11;id_2011
reference/stat/ScottW11;id_2011
reference/stat/Melnick11;id_2011
reference/stat/Anderson11;id_2011
reference/stat/BowmanS11a;id_2011
reference/stat/Capasso11;id_2011
reference/stat/HubertR11;id_2011
reference/stat/Rajarshi11;id_2011
reference/stat/FrigessiH11;id_2011
reference/stat/Park11;id_2011
reference/stat/GuessR11;id_2011
reference/stat/Nikitin11;id_2011
reference/stat/Drekic11;id_2011
reference/stat/MasonY11;id_2011
reference/stat/Merkle11a;id_2011
reference/stat/Chhetry11;id_2011
reference/stat/David11;id_2011
reference/stat/Remillard11;id_2011
reference/stat/Spanos11;id_2011
reference/stat/Keogh11;id_2011
reference/stat/Cordeiro11a;id_2011
reference/stat/Pereira11a;id_2011
reference/stat/Krishnamoorthy11;id_2011
reference/stat/Peterson11;id_2011
reference/stat/Zivadinovic11;id_2011
reference/stat/McCullagh11;id_2011
reference/stat/AhsanullahN11;id_2011
reference/stat/Steel11;id_2011
reference/stat/Sheather11;id_2011
reference/stat/SpockP11;id_2011
reference/stat/Hinde11;id_2011
reference/stat/Stepniak11b;id_2011
reference/stat/Hershberger11a;id_2011
reference/stat/Louis11;id_2011
reference/stat/TangN11;id_2011
reference/stat/Goldstein11;id_2011
reference/stat/Rohatgi11;id_2011
reference/stat/Lee11a;id_2011
reference/stat/PetrovicS11;id_2011
reference/stat/RubinJ11;id_2011
reference/stat/Aly11;id_2011
reference/stat/Modarres11a;id_2011
reference/stat/Seidel11;id_2011
reference/stat/Brown11;id_2011
reference/stat/MontaquilaK11;id_2011
reference/stat/FontonH11;id_2011
reference/stat/Wlezien11;id_2011
reference/stat/OReillyG11;id_2011
reference/stat/Edgeman11;id_2011
reference/stat/Kundu11;id_2011
reference/stat/Cochran11;id_2011
reference/stat/Costa11;id_2011
reference/stat/Hubbard11;id_2011
reference/stat/Akritas11;id_2011
reference/stat/Jolliffe11;id_2011
reference/stat/Sundberg11b;id_2011
reference/stat/Reid11;id_2011
reference/stat/SaltelliA11;id_2011
reference/stat/Rudas11;id_2011
reference/stat/Storey11;id_2011
reference/stat/Bernardo11;id_2011
reference/stat/Gastwirth11;id_2011
reference/stat/Jevremovic11;id_2011
reference/stat/Luceno11;id_2011
reference/stat/Luceno11a;id_2011
reference/stat/Sooriyarachchi11;id_2011
reference/stat/Lee11;id_2011
reference/stat/Scott11;id_2011
reference/stat/Frank11;id_2011
reference/stat/Peterson11a;id_2011
reference/stat/Sarkar11;id_2011
reference/stat/Garthwaite11;id_2011
reference/stat/Wu11;id_2011
reference/stat/CavanaughN11;id_2011
reference/stat/Hadi11;id_2011
reference/stat/Khuri11;id_2011
reference/stat/Hilbe11a;id_2011
reference/stat/Scheaffer11;id_2011
reference/stat/Jorgensen11;id_2011
reference/stat/Serfling11;id_2011
reference/stat/Weber11;id_2011
reference/stat/KulinskayaMS11a;id_2011
reference/stat/MasonY11a;id_2011
reference/stat/Kumar11;id_2011
reference/stat/Rose11a;id_2011
reference/stat/Stepniak11g;id_2011
reference/stat/Hooda11;id_2011
reference/stat/Hyndman11a;id_2011
reference/stat/Kolesnik11;id_2011
reference/stat/Lane11;id_2011
reference/stat/HerreraMF11;id_2011
reference/stat/Pazman11;id_2011
reference/stat/Spar11;id_2011
reference/stat/Baltagi11;id_2011
reference/stat/Abdushukurov11;id_2011
reference/stat/Abdelbasit11;id_2011
reference/stat/Stockburger11;id_2011
reference/stat/Huang11a;id_2011
reference/stat/Seber11;id_2011
reference/stat/Sundberg11a;id_2011
reference/stat/Applebaum11;id_2011
reference/stat/Cox11;id_2011
reference/stat/Khmaladze11a;id_2011
reference/stat/Fletcher11;id_2011
reference/stat/Abril11b;id_2011
reference/stat/Shangodoyin11;id_2011
reference/stat/Srivastava11;id_2011
reference/stat/Fischer11;id_2011
reference/stat/El-Aroui11;id_2011
reference/stat/Necir11;id_2011
reference/stat/Raykov11;id_2011
reference/stat/Kitsos11a;id_2011
reference/stat/Panchapakesan11;id_2011
reference/stat/Wei11a;id_2011
reference/stat/Pericchi11;id_2011
reference/stat/HannigIL11;id_2011
reference/stat/SahaiAK11;id_2011
reference/stat/Burke11;id_2011
reference/stat/Howell11;id_2011
reference/stat/Smythe11;id_2011
reference/stat/Eisenhauer11;id_2011
reference/stat/Pradhan11;id_2011
reference/stat/Pereira11;id_2011
reference/stat/Sawilowsky11;id_2011
reference/stat/Nokoe11;id_2011
reference/stat/TomaG11;id_2011
reference/stat/Bowman11;id_2011
reference/stat/Fraumeni11;id_2011
reference/stat/Guenni11a;id_2011
reference/stat/Rizzi11;id_2011
reference/stat/SheyninL11;id_2011
reference/stat/Fraser11;id_2011
reference/stat/Erjavec11a;id_2011
reference/stat/Gill11;id_2011
reference/stat/Bartholomew11;id_2011
reference/stat/Rathie11;id_2011
reference/stat/JansenC11;id_2011
reference/stat/Borovkov11;id_2011
reference/stat/Tony11;id_2011
reference/stat/Brockhoff11;id_2011
reference/stat/NechvalNP11;id_2011
reference/stat/Joyce11a;id_2011
reference/stat/Abril11d;id_2011
reference/stat/BowmanS11;id_2011
reference/stat/MorikawaY11;id_2011
reference/stat/Kukush11;id_2011
reference/stat/Hadi11a;id_2011
reference/stat/Bai11;id_2011
reference/stat/Cook11;id_2011
reference/stat/Leadbetter11;id_2011
reference/stat/RodriguesB11;id_2011
reference/stat/Akaike11;id_2011
reference/stat/Erjavec11;id_2011
reference/stat/Konstantopoulos11;id_2011
reference/stat/Svensson11a;id_2011
reference/stat/Kvalseth11a;id_2011
reference/stat/Hilbe11;id_2011
reference/stat/Khuri11a;id_2011
reference/stat/CoolenTA11;id_2011
reference/stat/Wywial11;id_2011
reference/stat/Smith11;id_2011
reference/stat/Mukhopadhyay11c;id_2011
reference/stat/Iglewicz11;id_2011
reference/stat/SinghGYL11;id_2011
reference/stat/TabachnickF11;id_2011
