author;nbr_publication
Narsingh Deo;44
Clive L. Dym;17
Pier Luigi Emiliani;24
Stephen G. Kobourov;109
Róbert Párhonyi;3
Tarek F. Abdelzaher;188
G. Young;7
Matthew A. Turk;97
Nir Shavit;120
Yang Zhao;66
Vipin Kumar;222
Tara Chand;2
János Csirik;33
Marco Caccamo;62
Glen Takahara;38
Grigore Greg Burdea;2
Yijie Han;53
Jeffrey O. Shallit;233
Hassan Sedaghat;5
Benjamin Weinberg;3
Dong Zhou;26
Wendi B. Heinzelman;71
Petra Mutzel;117
Cao An Wang;30
R. Michael Young;49
Stefan Katzenbeisser 0001;114
John A. Stankovic;231
Linnyer Beatrys Ruiz;18
Anthony Man-Cho So;61
Paul G. Villarrubia;8
Bo Li 0001;158
Rob van Stee;111
Christian Bühler;22
Cliff C. N. Sze;16
Kia Bazargan;57
Seok-Hee Hong;43
Cláudio Fernando Resin Geyer;22
L. Jean Camp;84
Abdullah N. Arslan;21
P. John Clarkson;86
Anthony Savidis;32
Oliver Haase;6
Stefano Lonardi;64
Joseph Y.-T. Leung;63
David Lubicz;9
Philippe Coiffet;18
Sandeep K. S. Gupta;119
Juraj Hromkovic;66
A. Chockalingam;103
Minghong Lin;2
Peter Brucker;24
Daniele Riboni;32
Guruduth Banavar;10
Chien-Hsing Wu;4
Angela Uvarov Frolov;2
Max Mühlhäuser;395
Katrine Stemland Skjelsvik;3
Elena Ferrari;121
Sonja Buchegger;17
Seongsoo Hong;56
Domenico Talia;129
Pablo Moscato;78
Marco Mamei;16
Robert M. French;15
Anand Srinivasan;47
Keqin Li 0001;362
Amitabh Varshney;71
Devdatt P. Dubhashi;32
Chien-Liang Fok;5
Christian Knauer;21
Wido Kruijtzer;6
Ankur Srivastava;140
Bonnie A. Goins;6
Sani R. Nassif;76
Simeon Keates;36
David Fernández-Baca;51
Wenke Lee;109
Mourad Ouzzani;30
Yehea I. Ismail;107
Paul A. Fishwick;87
Damien Lyonnard;4
Sotiris E. Nikoletseas;70
David B. Go;2
Giovanni Turi;10
Jan Daciuk;11
Carlos A. Varela;47
Erjen Lefeber;3
Dinesh Manocha;524
Jennifer George;7
Louise Trevillyan;13
Evangeline F. Y. Young;94
Nalini Venkatasubramanian;181
Sandeep Sen;100
Jin Song Dong;103
Xinying Zheng;2
Derong Liu 0001;98
Andy J. Wellings;133
Christopher D. Gill;38
Antonio Corradi;20
Stephen W. Poole;16
Ahmed Karmouch;112
Sampath Kannan;24
Rolf Fagerberg;24
Dhireesha Kudithipudi;67
Bill Stackpole;12
Joseph R. Shinnerl;10
Jianwei Li;18
Antonio A. F. Loureiro;182
Jamal N. Al-Karaki;12
Jovanka Pantovic;22
Sergio A. Velastin;65
Howard Beck;3
Han Hoogeveen;12
Albert Y. Zomaya;565
W. Randolph Franklin;10
Muhammad Sher;19
Hussein T. Mouftah;532
Constantine Stephanidis;213
Monika Henzinger;21
Gruia Calinescu;21
Roberto Solis-Oba;54
Prasun Sinha;67
Zhigang Xiang;12
Charles E. Hughes;66
Lothar Thiele;325
Hakan Aydin;47
Krishna Kant 0001;83
Michael N. Huhns;91
Gerhard Frey;6
Kristiina Jokinen;45
Sang Hyuk Son;181
Siny Joseph;2
Ioannis G. Tollis;129
Siu-Wing Cheng;15
Weilian Su;6
R. B. Bapat;9
Omid S. Jahromi;3
Edmund K. Burke;74
Serdar Pehlivanoglu;11
Peter Widmayer;226
Grant Martin;47
Ahmed Helmy;163
Laurent Lefèvre;83
Vitaly A. Strusevich;78
Sandra L. Calvert;5
Sri Kurniawan;39
Gregor Papa;16
Viktor K. Prasanna;576
Lillian N. Cassel;34
Syed A. Ahson;2
Khaled Z. Ibrahim;8
Hans Kellerer;21
Mario Crevatin;5
Jakob Engblom;10
Samantha Thomas Cruz;2
Christoph M. Kirsch;16
Edoardo M. Airoldi;44
Vicki L. Hanson;66
Sean Smith;6
Noel De Palma;25
D. T. Lee;124
Tracy Camp;54
Thierry Bouwmans;16
Patricia S. Denbrook;4
Paulo Pedreiras;11
John Regehr;35
Forbes J. Burkowski;25
András Gyárfás;33
Gerth Stølting Brodal;20
Andrea Passarella;99
Igor L. Markov;134
Anu G. Bourgeois;30
Mads Haahr;30
Georgios Varsamopoulos;15
Gianfranco Bilardi;18
G. Drew Kessler;9
Janet M. Weisenberger;4
Boleslaw K. Szymanski;195
Pinar Yolum;84
Anurag Garg;5
Michael Donegan;2
Georgios Kouroupetroglou;43
Daya Ram Gaur;8
Kian-Lee Tan;272
Reinhard Wilhelm;170
Kim S. Larsen;71
Joseph L. Gabbard;17
Michelle Moore;4
Alexander Zelikovsky;152
Maurizio Patrignani;61
Zeev Nutov;128
Dieter Fensel;152
Christian Stary;116
Alyn Rockwood;12
Kevin Chang;4
Julie A. Jacko;29
Bernhard E. Riecke;53
B. Wei;4
Robert W. Lindeman;65
Fei Dai 0001;26
William Pike;3
Gopal Gupta;104
Michael J. Ocean;3
John Lillis;21
Bernard Berthomieu;13
Vasily G. Moshnyaga;30
Joanna Józefowska;6
Eric P. Xing;408
Cong Tian;39
Bruce N. Walker;52
John T. Stasko;136
E. Seegyoung Seol;2
Luiza de Macedo Mourelle;168
Fabrizio Lecci;2
Christophe Ambroise;15
Michael P. Wellman;179
Gian Pietro Picco;85
Nicholas F. Polys;11
David Gross;2
Michael Szydlo;16
Rami G. Melhem;154
Antony Galton;71
Ting Chen 0006;15
George L. Vairaktarakis;18
Karl Branting;27
Ernest H. Page;16
Terence D. Todd;62
Jianying Zhou 0001;141
Darrell Woelk;16
Martin D. F. Wong;182
Guy Even;40
Matthias Rehm;38
James C. Oliverio;2
Michael A. Trick;36
Tim Finin;87
Tag Gon Kim;89
Rajeev Raman;77
Ross M. McConnell;29
Lalana Kagal;30
Luca Benini;604
David Z. Pan;236
Prashant Saxena;8
Yogesh S. Mahajan;3
Romeo Rizzi;118
Lin Liu 0001;40
Tridib Mukherjee;17
Kenneth N. Lodding;4
Michael Pidd;39
Jeffrey H. Dinitz;12
Marcus K. Rogers;27
Sudarshan S. Chawathe;47
Prabhat Mishra 0001;102
Ishfaq Ahmad;98
Kalyan S. Perumalla;39
Samir Ranjan Das;23
Assaf Schuster;142
Ten-Hwang Lai;66
Rajeev Kohli;7
Benoit Feix;4
Michael A. Palis;24
Jenne Wong;3
Ronald Scrofano;4
Kathleen M. Swigger;18
Venkita Subramonian;4
Heonshik Shin;88
J. Francisco Chicano;9
Nicholas Bambos;144
Bamshad Mobasher;75
Dharma P. Agrawal;388
Giorgio Ausiello;15
Lorenzo Donatiello;28
Kris Crnomarkovic;2
Ai-Chun Pang;51
Joseph D. Touch;21
David Bindel;12
Dinesh P. Mehta;23
Michael F. Gorman;105
Jay Sethuraman;38
Chris Gniady;19
Howard Jay Siegel;166
Thomas Stützle;180
Bruce E. Sagan;51
Michael S. Steinbach;3
Chang-Gun Lee;33
Mike R. Prevost;2
Chris Okasaki;18
Kevin I.-J. Ho;9
Sartaj Sahni;271
Kristofer Vorwerk;3
Kathleen M. Bartlett;2
Cyrille Joutard;2
Margarida F. Jacome;27
Doug A. Bowman;105
Marek Chrobak;46
Christos G. Cassandras;170
Jean-Marc Pierson;49
Bang Ye Wu;37
Krishnendu Chakrabarty;411
Luís Gomes 0001;63
Frederik Vercauteren;81
Christoph Albrecht;5
Marco Roccetti;69
Wojciech Penczek;84
Subhashis Banerjee;44
Brigitte Ringbauer;6
Gerald Q. Maguire Jr.;30
Song Ci;87
Ayse Yasemin Seydim;3
Shiyan Hu;76
Steven A. Hofmeyr;8
Alfredo Petrosino;88
Brenna Kelly;2
Henri Cohen;9
Ravindra K. Ahuja;12
Chung-Kuan Cheng;151
Patrick Coquillard;2
Giuseppe F. Italiano;147
Katherine A. Heller;26
Mario Szegedy;89
Meredith B. Carroll;3
Fanny Pascual;20
Joseph R. Fanfarelli;7
Neal E. Young;127
Andrew P. Sage;111
Sankar K. Pal;203
K. Daniel Wong;17
Liadan O'Callaghan;5
Murat R. Becer;4
Thorsten Völkel;4
Sivan Toledo;89
Vaidy S. Sunderam;164
Juan Manuel Orduña;9
Michael C. Fairhurst;80
Gary R. Consolazio;2
Pooja Bhatia;3
João Bosco Mangueira Sobral;2
Jaime I. Dávila;5
Sae Lynne Schatz;9
Mi Lu;49
Thomas Phan;10
Tony White;46
Nicholas Paul Sheppard;16
Ivan Stojmenovic;270
Greet Vanden Berghe;72
Lee W. Sciarini;2
C. Pandu Rangan;265
Anand Sivasubramaniam;115
Pascal Bouvry;218
Aggelos Kiayias;26
Edward A. Bender;11
Bernardo Palazzi;3
Majid Ghaderi;37
William B. Vessey;2
Christopher Soghoian;6
Roope Raisamo;106
Hossam S. Hassanein;304
Joël Goossens;47
Mukesh Dalal;14
Wang Ke;5
Ari K. Jónsson;4
Françoise Sailhan;12
Borut Robic;27
Mira Belenkiy;3
Eiko Yoneki;43
Jos C. M. Baeten;14
Jafaar Gaber;2
Sudipto Guha;33
Asser N. Tantawi;49
Hong Shen;78
Qinru Qiu;80
Ignaz Rutter;114
Wojciech Rytter;184
Brent Winslow;3
Margaret Jackson;9
Paul F. Syverson;57
Yih-Farn Chen;6
Jiacun Wang;27
Zuo-Jun Max Shen;57
Thomas Ludwig 0002;71
Stefan C. Kremer;48
Md. Saidur Rahman 0001;61
Francisco Fernündez de Vega;2
Xiuli Chao;18
Evanthia Papadopoulou;31
Shawn Stafford;2
Ding-Zhu Du;188
Hann-Jang Ho;5
Ivan Cibrario Bertolotti;8
Marie-Pierre Bonin;2
Douglas B. West;197
Vagner J. do Sacramento Rodrigues;4
Yoo-Ah Kim;3
Marco Chiani;139
Sumeet Sobti;4
Milena Mihail;16
Munindar P. Singh;330
Denis Trystram;183
Paramartha Dutta;40
B. K. Kaku;2
Jacek Szymanski;5
David Reich;2
Olivier Gauwin;7
Cho-Li Wang;70
Andrzej Lingas;131
Eric Dekneuvel;5
Stina S. Bridgeman;5
Jaafar M. H. Elmirghani;226
Adelinde M. Uhrmacher;138
Nikola S. Nikolov;18
Xian Zhou;29
Eric Angel;3
Vida Dujmovic;12
Daniel Mossé;125
Christian Wachsmann;29
Amit P. Sheth;248
Michael I. Jordan;401
Nikita Borisov;66
Matthias Handy;4
Stacy Marsella;80
Susan H. Xu;19
Victor J. Katz;3
Erik Wilde;63
Bruce F. Naylor;11
Thomas Jost;9
Gerd Finke;16
Errol L. Lloyd;40
Arne Andersson;20
Taewhan Kim;128
Donghui Zhang;34
Christos Kaklamanis;28
Thomas Brendan Murphy;23
Marco Chiarandini;6
Jan Engelen;28
Noëlle Carbonell;12
Selim G. Akl;224
Sofia Kovaleva;2
Alois Ferscha;103
Giri Kumar Tayi;30
Susanne Albers;38
Stephen A. Edwards;51
Joseph P. Loyall;15
April Galyardt;7
Andrew Sears;50
Andrew T. Campbell;97
Wei Lou;39
Annalu Waller;21
Sébastien Cahon;3
Congzhou He;2
Theodore P. Baker;32
Elena Riccio Davidson;4
Michela Meo;79
Aaron Marcus;90
Alok Nandan;2
Richard Zurawski;16
Henning Schulzrinne;245
Haim Kaplan;68
Sergio Rajsbaum;121
Antal Rajnak;4
Sudip Seal;2
Koji Nakano;126
Sjouke Mauw;40
Fred W. Glover;123
Brian W. Junker;2
Hiroshi Nagamochi;191
Vladislav A. Volkov;3
Christian Blum 0001;66
Françoise Simonot-Lion;11
Vadim G. Timkovsky;24
Anupam Joshi;118
Klaus Miesenberger;60
Eric Torng;55
Walter Didimo;17
Venkat N. Gudivada;13
Walter S. Kobus;2
Youzhong Liu;2
Roberto Saracco;19
Daniel S. Coming;4
Marcia C. Castro;2
Guenter Schaefer;41
Daniel Manrique-Vallier;3
Todd Miller;5
Xiang-Yang Li 0001;150
Clay L. Montague;2
Sanjoy K. Baruah;98
Amy L. Murphy;25
Russ Miller;23
Francisco Esquembre;14
Kambiz Samadi;11
Roberto Maria Avanzi;10
Marco Scarpa;49
Pei-Luen Patrick Rau;59
William A. Yarberry;3
Xin-She Yang 0001;103
Michael L. Fredman;33
Jeff Prince;4
Piotr Jedrzejowicz;94
Roberto Passerone;36
Roberto Battiti;46
Gordon S. Blair;79
Vangelis Th. Paschos;144
Sachin S. Sapatnekar;258
Stefan Schamberger;19
James J. Nutaro;17
David Newman;16
Xiaotie Deng;108
Ralph H. J. M. Otten;19
Sheng Yu 0001;149
Violet R. Syrotiuk;64
Robert M. Slade;5
Kevin Jeffay;38
Charlie Chung-Ping Chen;74
Chrysanthos Dellarocas;22
Christopher James Coakley;4
S. Lennart Johnsson;58
Behrooz A. Shirazi;73
Insup Lee;231
Panayiotis Zaphiris;65
Markus Schneider 0001;98
Can Türker;38
Jeffrey Scott Vitter;231
Alexander Thomasian;70
Oleg Sokolsky;78
Adler J. Perotte;15
Arif Ghafoor;138
Eric T. Chancey;3
Upkar Varshney;104
Sanjeev Khanna;105
Anees Shaikh;21
Chung-Yee Lee;34
Mark Wahl;9
Melody Y. Ivory;6
Maarten van Steen;130
Behrang Keshavarz;4
X. Wu;12
Benjamin C. Lee;38
José L. Ayala;22
Christian Scheideler;129
Barbara Leporini;24
Arindam Banerjee;96
Adrian Rusu;13
Neal M. Finkelstein;5
Wil Michiels;10
Stefan Dulman;18
Lee Schruben;36
Michael J. Nelson;9
Raymond S. K. Kwan;13
Jinhui Xu 0001;128
Tajana Simunic Rosing;87
Jonathan Sprinkle;40
Yao-Wen Chang;210
Aki Fujimura;4
Stewart Robinson;57
Marianne Winslett;172
Enrique Alba;225
Stephen G. Eick;33
Azzedine Boukerche;308
Alexander Wolff 0001;168
Antonis A. Argyros;106
Patrice Ossona de Mendez;49
Franklin M. Schellenberg;3
Chandra Narayanaswami;9
Ladislav Stacho;65
Carmen Santoro;66
Oscar H. Ibarra;115
Yuanyuan Yang;57
Wieslaw Kubiak;40
Prasun Dewan;76
Simon J. E. Taylor;47
Rogério Reis;79
Mario Alberto López;20
Louis K. Scheffer;3
Xia Gao;6
Jacques Carlier;16
Marisha Rawlins;3
Lasse Kliemann;12
Cagatay Basdogan;46
Mark Mon-Williams;3
Luca Vismara;16
Shari Trewin;29
Jonathan S. Held;2
Peter J. Varman;62
Zygmunt J. Haas;106
Hong Shen 0001;206
Hajime Yamada;3
Pascal Raymond;24
Dorsey W. Morrow;3
Giovanni De Micheli;413
S. N. Maheshwari;21
Shinji Imahori;7
Hai Zhou;114
Murali Mani;30
Xiaojian Yang;5
Manfred Broy;172
Laurie Hill McQuillan;2
Gian Luca Foresti;153
Roberto K. Champney;2
Wayne Clark;4
Sebastian Fischmeister;101
Spyros Panagiotakis;10
Eric S. K. Yu;122
Nour-Eddin El Faouzi;17
Yosinori Watanabe;29
S. S. Iyengar 0001;33
Aram Galstyan;99
Kara K. W. Poon;2
Mirko Fetter;6
Reda A. Ammar;67
Flávio Rech Wagner;68
Michael Zyda;43
Gang Yu;52
Norbert Trautmann;23
Qi He;23
Susmita Sur-Kolay;44
Franciszek Seredynski;79
James G. May;2
Nigel Bevan;30
Dazhi Huang;12
Falk Schreiber;68
Min Pan;6
Agostino Forestiero;14
Barry Peterson;4
Dorit S. Hochbaum;61
Jens Vygen;68
Surendar Chandra;26
Andreas Hoffmann 0002;11
Gilles Privat;10
Choonhwa Lee;27
Sachin Agarwal 0001;12
Fabio Casati;83
Yan Feng;30
Michael Guntsch;5
Gregory Shklover;4
Kishan Chand Gupta;6
Birger Møller-Pedersen;43
Roger Smith;14
Lewis M. Mackenzie;58
S. Gunasekaran;6
George C. Caragea;1
Pat Morin;100
Pankaj Gupta;17
Franco Zambonelli;290
Tomi D. Raty;2
Luca P. Carloni;87
Karl Aberer;311
Imrich Chlamtac;106
Thomas Nolte;117
Nicolas D. Georganas;148
Ramachandran Vaidyanathan;31
William W. Cohen;167
Paul C. van Oorschot;114
Stavros G. Kolliopoulos;15
Patrick H. Madden;46
Ilja Radusch;50
Anastasios Fragopoulos;2
Felix Brandt 0001;20
Sanguthevar Rajasekaran;162
Nenad Ivezic;13
Neera Sharma;2
Clarisse Dhaenens;26
Reiji Suda;45
Dorothy Kucar;2
Haibin Lu;10
Srinivas Aluru;135
Tom Jacob;14
David Rivreau;11
Tore Risch;87
Daniel P. Siewiorek;140
Ernesto Costa;109
Ray Adams;12
Vipul Kashyap;14
Pieter J. Mosterman;23
Betty J. Mohler;28
Srinivas R. Avasarala;2
Rahim Tafazolli;471
Clayton Lewis;40
Nanjangud C. Narendra;30
Georgia Kastidou;2
Victor C. M. Leung;954
Pekka Ketola;7
Anthony M. Rutkowski;6
Ian H. Witten;155
Petros Zerfos;17
Ming Xiong;13
Francesco Lilli;2
Horst F. Wedde;30
Roy Naldo;2
Doron Rotem;55
Hilding Elmqvist;4
Yücel Saygin;52
Bettina Speckmann;99
Jennifer Bigus;2
Minho Park;24
Hanan Samet;235
Peter Brusilovsky;190
Andrew Ford;11
Dumitru Potop-Butucaru;5
Hiroshi Nakamura;67
Massimo Rimondini;19
Dimin Niu;2
Yih-Farn Robin Chen;12
Sebastian Koenig;2
Ravi Sankar;56
Sanjeev Saxena;43
Dennis E. Shasha;189
William Swartz;3
Edward Chan;28
Dorothea Wagner;230
Peter C. Breedveld;10
Maciej Drozdowski;22
Yuval Rabani;69
Uwe Kubach;8
Mark T. Maybury;57
Lynne M. Coventry;20
Deji Chen;11
Matthew J. Duftler;3
Axel Jantsch;124
Sebastian Leipert;11
Haoxing Ren;4
Manuel Aparicio IV;4
Paul G. Spirakis;417
Weisong Shi;141
Geoffrey C. Fox;221
Paulo Ferreira 0001;85
Joseph V. Cohn;3
Shirshanka Das;4
Thomas L. Martin;18
S. Venkatesh 0001;13
John R. Wilson;28
David Kotz;119
Grigori E. Evreinov;11
Krzysztof Socha;7
Sanghamitra Bandyopadhyay;99
Silvia Gabrielli;16
Aleksandra Tesanovic;5
Jesús Labarta;187
Jacqueline Schwerzmann;3
Mohammad Reza Mousavi 0001;46
J. J. Garcia-Luna-Aceves;285
Christian Pich 0001;15
Dina Wonsever;20
Claudio Passerone;11
Robert Braun;4
Tami Tamir;85
Mircea Nicolescu;27
Chris R. Cunningham;2
Margaret H. Dunham;36
Matthew J. Emerson;2
Paul K. Stockmeyer;13
Sudarshan K. Dhall;34
Pedro M. Ruiz;39
Gunnar Mathiason;8
Hartmut Schmeck;140
Paal E. Engelstad;25
Daniel Heinz;3
Jian Feng;46
Schahram Dustdar;484
Jauvane C. de Oliveira;25
Michael G. Strintzis;288
Alan C. Bovik;333
Wayne Robbins;9
Todd Richmond;3
Wei-Ying Ma;224
Balakrishnan Prabhakaran;89
Robert Turetsky;3
Stefanos D. Kollias;242
Hermann Hellwagner;124
Pallavi Shah;4
Yannis Avrithis;45
Simone Santini;69
Hari Kalva;33
Patrick Alleaume;3
Longbin Chen;4
Seon Ho Kim;22
Bharadwaj Veeravalli;97
William Luh;5
Abdulmotaleb El-Saddik;409
Faouzi Kossentini;53
Erich J. Neuhold;130
Nobuyukis Yagi;2
Arthur G. Money;4
Forouzan Golshani;53
Oge Marques;41
Ebroul Izquierdo;281
Marco Bertini;5
Stefano Bocconi;4
Vinod Jayaraman;3
Ben Falchuk;4
Rainer Typke;6
Tibor Szkaliczki;6
K. Selçuk Candan;79
V. S. Subrahmanian;289
Claudia Niederée;24
Moinul H. Khan;4
Shin'ichi Satoh;229
Leslie S. Liu;8
Paola Salomoni;55
Johan W. H. Tangelder;4
Benjamin Falchuk;1
Gerardo Fernández-Escribano;12
Marc Spaniol;18
Yihong Gong;101
Lina Dong;2
Junqiang Lan;5
Deepa Kundur;98
Ross King;20
William I. Grosky;64
Jana Dittmann;107
Chabane Djeraba;83
Borko Furht;84
Ching-Nung Yang;53
Joo-Hwee Lim;72
Seon Kim;4
Zeng Zeng;19
Horace H. S. Ip;18
Marlène Villanova-Oliver;15
Naoko Nitta;8
Huan-Chi Huang;4
Chang Chen;13
Rastislav Lukac;20
Thanassis Rikakis;17
Qian Zhang 0001;211
David C. Gibbon;9
Abhaya Asthana;8
Ahmet M. Eskicioglu;24
Marcelo Dias de Amorim;43
Lars Knipping;12
Parag Chaudhuri;22
Anastasios N. Venetsanopoulos;242
Chang Wen Chen;354
Harry W. Agius;20
Christoph W. Kessler;48
Atanas P. Gotchev;77
Jörn W. Janneck;42
Ingrid Verbauwhede;335
Bryan E. Olivier;3
Roger F. Woods;57
Jürgen Teich;388
Marko Hännikäinen;35
Helena Leppäkoski;2
Jason Schlessman;3
Sven Verdoolaege;10
Mateus Beck Rutzig;12
Wonyong Sung;146
Jarmo Takala;138
Konstantinos Konstantinides;16
Björn Franke;33
Twan Basten;66
Bart D. Theelen;8
William Plishker;4
Mikko Valkama;288
Katherine Compton;32
Olli Vainio;37
Jian Wang 0035;4
Andy Lambrechts;6
Lars Wanhammar;43
William S. Levine;19
Hyunok Oh;37
Liang-Gee Chen;309
Andreas Krall;39
Yiran Li;16
Sun-Yuan Kung;215
Hyeon-Min Bae;42
Seong-Jun Oh;34
Peter Pirsch;80
Stefan J. Wijnholds;5
Ed F. Deprettere;90
John McAllister;27
Mihaela van der Schaar;541
Yanni Chen;4
Jerónimo Castrillón;40
Andrea Burattin;11
Marcos Dias de Assunção;8
Ashok Kumar Turuk;35
Esteban Zimányi;108
Alexander Behm;2
Bingsheng He;88
Stefanie Rinderle-Ma;110
Róbert Pálovics;7
Behrooz Parhami;125
Rui Zhang 0003;68
Milind A. Bhandarkar;6
Nikolay Yakovets;8
Lei Li 0003;2
Dirk Fahland;22
Yi Lu 0010;2
Furqan Shaikh;2
Faisal Nawab;11
Maurice van Keulen;54
Hang Liu;34
Jan Mendling;183
Abel Armas-Cervantes;5
Isabel F. Cruz;49
Nicolo Rivetti;6
Sean Kandel;5
Guy Tremblay;17
Mohammad Sadoghi;35
Jorge Munoz-Gama;8
Anil Kumar Swain;2
George Stamoulis;4
Shadi M. S. Hilles;4
Juan F. Sequeda;10
Martin Hirzel;17
Eugenio Cesario;6
Meikel Poess;16
Abhay Kumar Samal;2
Josep Carmona;41
Alessandro Vittorio Papadopoulos;16
Eric Peukert;8
Jinguang Han;17
Sina Balkir;25
Mohamed A. Soliman;8
Konstantin Todorov;29
Sandeep Nagar;2
Hannes Voigt;14
Marc Shapiro 0001;87
Chris Douglas;3
Robin Elizabeth Yancey;4
Ramesh K. Sitaraman;71
Chiew Tong Lau;49
Arnau Prat-Pérez;5
Khandakar Ahmed;5
Guilherme da Cunha Rodrigues;6
Martin Theobald;38
Mart Min;14
Leonid Libkin;127
Rodrigo Rodrigues;46
Haoyuan Li;2
Francois Raab;4
Yuanyuan Tian;14
Christian S. Jensen;217
Lukasz Golab;29
Miguel Ángel Patricio Guisado;6
Manfred Hauswirth;107
Matthias Petri;17
Yuhan Sun;4
Anisa Rula;5
Mario Cannataro;96
Mehmet Gültas;5
Raghunath Nambiar;11
Paolo Boldi;13
Shu Mo;2
Nicolas Michael;2
Martin Nöllenburg;74
Alessandro D'Alconzo;17
Sebastiano Vigna;143
Matthias Weidlich;65
Nikos Mamoulis;104
Ziawasch Abedjan;14
Przemyslaw Blaskiewicz;2
Timo Walther;2
Alain Crolotte;8
Fabrizio Maria Maggi;56
Nicolás Poggi;4
Sabrina Kirrane;19
Sherif Sakr;74
Loris Belcastro;3
Spyros Blanas;12
Pinar Tözün;11
Rihan Hai;3
Ahmed Eldawy;19
Tariq Magdon-Ismail;3
Raja Appuswamy;6
Tilmann Rabl;10
Jianfeng Du;11
Zacharias Voulgaris;3
Roberto V. Zicari;13
Milos Nikolic;4
Henrik Leopold;7
Lance A. Waller;9
Paolo Papotti;37
Luigi Pontieri;67
Avigdor Gal;65
Ryan K. L. Ko;26
Niels Martin;7
Andrew Musselman;2
Miguel A. Martínez-Prieto;10
Scott Schneider 0001;8
Matthias J. Sax;4
Kasper Green Larsen;36
Vincenzo Moscato;6
Wenhao Li;14
Jóakim von Kistowski;4
Martin Hahmann;4
Rainer Simon;8
Suresh Jagannathan;89
Rajiv Ranjan;122
Sebastian Maneth;54
Rodrigo N. Calheiros;12
Süleyman Cenk Sahinalp;65
Peiquan Jin;21
Tisinee Surapunt;2
Donatello Santoro;17
Emily May Curtin;2
Marc Torrent-Moreno;5
Thomas Weise 0003;2
Barzan Mozafari;25
Gonzalo Navarro;250
Norbert Ritter;79
Darren Strash;54
Mohsen Amini Salehi;25
Raffaele Conforti;2
Nurulhuda Firdaus Mohd Azmi;3
Antonio Ruiz-Cortés;15
Yinghui Wu;33
Giuseppe Settanni;2
Felix Mannhardt;8
Robert M. Goerge;2
Dirk Düllmann;3
Andreas Solti;1
Jim Dowling;22
Yogesh Simmhan;55
Giancarlo Sperlì;51
Amr Magdy 0001;9
Laure Berti-Équille;38
Alessandro Margara;14
Alan F. Gates;2
Seif Haridi;110
Fabio Mercorio;18
Awais Akram Mughal;2
Eva Blomqvist;19
Huanyu Li 0001;2
Arijit Khan;17
Walid G. Aref;96
Chiara Di Francescomarino;13
Yonggang Wen 0001;70
Xu Chu;11
Artem Polyvyanyy;30
Ioana Ileana;3
Jinjun Chen;167
Gianluca Demartini;48
Martin Kleppmann;7
José Luis González Compeán;8
Antonio Picariello;85
Andrea Marino;17
Marcin Zukowski;5
Haoyuan Li 0001;4
Matthias Boehm 0001;3
Christian Riegger;5
Amol Deshpande;63
Bibhudatta Sahoo 0001;17
Anja Gruenheid;3
Philippe Cudré-Mauroux;114
Maryam Amir Haeri;10
Jacopo Urbani;22
Rasmus Pagh;88
Kaiwen Zhang 0001;4
Claudio Gutiérrez 0001;61
Yuichi Yoshida;146
Ricard Gavaldà;49
Jochen De Weerdt;30
Vassilios S. Verykios;79
Kamran Munir;5
Arik Senderovich;6
Rogério Abreu de Paula;6
Christian Thomsen 0001;17
Fabrizio Marozzo;3
Alexander Alexandrov 0001;4
Michael Luggen;2
Oskar van Rest;2
Peter T. Wood;73
Pierre Sutra;14
Byron Choi;24
Nicolas Modrzyk;2
Flora D. Salim;52
Renato Luiz de Freitas Cunha;7
Zuhair Khayyat;3
Helena F. Deus;6
Alberto Abelló;38
Hanene Maupas;2
Jeyhun Karimov;3
Maribel Yasmina Santos;47
Nikos Bikakis;4
Rossano Venturini;78
Renata Ghisloti Duarte de Souza Granha;2
Avrilia Floratou;5
Ellen Friedman;3
Erik G. Hoel;14
Carmela Comito;9
Torsten Suel;82
Christof Fetzer;149
Yuchong Hu;19
Natacha Crooks;2
Xuyun Zhang;24
Ted Dunning;11
Shadi Khalifa;2
Peixiang Zhao;15
Khaled Ammar;3
Guillaume Baudart;3
Quan Z. Sheng;94
Jan Peters-Anders;3
Jayant Gupta;2
Sander J. J. Leemans;5
David L. Schmidt;2
Valerio Persico;2
Juan Touriño;44
Mohamed Y. Eltabakh;22
Huaigu Cao;5
Karl Tombre;33
Umapada Pal 0001;161
Henry S. Baird;51
Richard Zanibbi;39
Haikal El Abed;29
Horst Bunke;317
Gemma Sánchez;18
Donato Impedovo;20
Dimosthenis Karatzas;62
Aurélie Lemaitre;8
Seiichi Uchida;119
Zhixin Shi;10
Simone Marinai;22
Ying Liu;117
Ching Y. Suen;349
Michel Gilloux;10
Faisal Shafait;48
Mohamed Imran Razzak;1
Elisa H. Barney Smith;28
Wenyin Liu;59
Marçal Rusiñol;13
Jean-Marc Ogier;154
Bong-Kee Sin;6
Ernest Valveny;46
Koichi Kise;115
Basilis Gatos;32
Oriol Ramos Terrades;17
Linlin Li 0002;2
Claude Sammut;82
James Cussens;55
Rob Powers;5
Zhao Xu 0001;5
Eyke Hüllermeier;233
Lise Getoor;172
Pascal Poupart;60
Gemma C. Garriga;13
Susan Craw;24
Marko Grobelnik;56
Siegfried Nijssen;32
Jon Timmis;72
Hannu Toivonen;87
Aleksander Kolcz;11
Thomas Zeugmann;118
William T. B. Uther;10
Kiri L. Wagstaff;13
Geoffrey I. Webb;141
